audio_path,queen_status,queen_presence,hive_number,device,datetime,hive_temp,hive_humidity,class_name
../archive/sound_files/sound_files/2022-07-05--19-42-23_2__segment2.wav,3,1,1,2,2022-07-05 19:42:23,24.18,40.45,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--16-45-15_2__segment1.wav,3,1,1,2,2022-07-05 16:45:15,31.7,34.27,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--03-18-26_2__segment5.wav,2,1,1,2,2022-06-28 3:18:26,19.5,54.71,Queen_New
../archive/sound_files/sound_files/2022-07-14--16-02-50_2__segment2.wav,3,1,1,2,2022-07-14 16:02:50,31.02,29.69,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--08-44-24_2__segment1.wav,0,1,1,2,2022-06-25 8:44:24,28.12,41.77,Queenright
../archive/sound_files/sound_files/2022-07-11--18-20-59_2__segment5.wav,3,1,1,2,2022-07-11 18:20:59,32.09,29.71,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--02-48-45_2__segment3.wav,0,1,1,2,2022-06-25 2:48:45,21.74,36.03,Queenright
../archive/sound_files/sound_files/2022-06-26--02-54-17_2__segment3.wav,1,0,1,2,2022-06-26 2:54:17,18.68,40.1,Queenless
../archive/sound_files/sound_files/2022-06-28--02-19-17_2__segment4.wav,2,1,1,2,2022-06-28 2:19:17,19.61,55.96,Queen_New
../archive/sound_files/sound_files/2022-07-06--09-38-12_2__segment0.wav,3,1,1,2,2022-07-06 9:38:12,34.48,40.22,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--15-09-35_2__segment3.wav,2,1,1,2,2022-06-28 15:09:35,32.33,28.35,Queen_New
../archive/sound_files/sound_files/2022-07-04--06-01-05_2__segment3.wav,3,1,1,2,2022-07-04 6:01:05,19.58,54.38,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--02-31-03_2__segment1.wav,3,1,1,2,2022-07-11 2:31:03,19.26,43.44,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--17-39-21_2__segment5.wav,2,1,1,2,2022-06-30 17:39:21,25.77,30.54,Queen_New
../archive/sound_files/sound_files/2022-07-05--17-43-58_2__segment1.wav,3,1,1,2,2022-07-05 17:43:58,29.09,36.25,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--22-59-04_2__segment4.wav,3,1,1,2,2022-07-04 22:59:04,22.79,45.09,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--05-24-42_2__segment3.wav,3,1,1,2,2022-07-07 5:24:42,19.78,44.47,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--01-03-30_2__segment4.wav,3,1,1,2,2022-07-09 1:03:30,17.88,40.1,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--14-46-32_2__segment5.wav,3,1,1,2,2022-07-05 14:46:32,33.62,31.43,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--03-18-24_2__segment1.wav,3,1,1,2,2022-07-03 3:18:24,20.6,39.08,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--02-55-46_2__segment4.wav,3,1,1,2,2022-07-05 2:55:46,21.17,47.88,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--04-15-43_2__segment2.wav,0,1,1,2,2022-06-16 4:15:43,18.9,47.49,Queenright
../archive/sound_files/sound_files/2022-07-14--21-57-19_2__segment4.wav,3,1,1,2,2022-07-14 21:57:19,19.97,36.82,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--09-49-13_2__segment3.wav,1,0,1,2,2022-06-26 9:49:13,45.21,23.14,Queenless
../archive/sound_files/sound_files/2022-07-07--15-17-36_2__segment0.wav,3,1,1,2,2022-07-07 15:17:36,30.64,28.17,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--05-16-49_2__segment4.wav,3,1,1,2,2022-07-03 5:16:49,20.59,34.48,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--12-13-12_2__segment1.wav,2,1,1,2,2022-06-28 12:13:12,43.92,16.7,Queen_New
../archive/sound_files/sound_files/2022-07-10--10-42-52_2__segment3.wav,3,1,1,2,2022-07-10 10:42:52,49.27,16.78,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--07-57-34_2__segment3.wav,3,1,1,2,2022-07-09 7:57:34,29.22,43.75,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--00-28-35_2__segment3.wav,3,1,1,2,2022-07-07 0:28:35,19.49,43.08,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--00-14-56_2__segment4.wav,3,1,1,2,2022-07-08 0:14:56,18.42,38.43,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--19-29-03_2__segment0.wav,2,1,1,2,2022-06-28 19:29:03,26.09,30.45,Queen_New
../archive/sound_files/sound_files/2022-06-27--06-31-57_2__segment3.wav,1,0,1,2,2022-06-27 6:31:57,21.99,41.08,Queenless
../archive/sound_files/sound_files/2022-07-05--01-56-38_2__segment2.wav,3,1,1,2,2022-07-05 1:56:38,21.76,48.74,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--01-52-10_2__segment1.wav,2,1,1,2,2022-06-30 1:52:10,21.22,31.72,Queen_New
../archive/sound_files/sound_files/2022-07-05--13-47-17_2__segment2.wav,3,1,1,2,2022-07-05 13:47:17,34.24,30.73,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--17-56-42_2__segment2.wav,0,1,1,2,2022-06-24 17:56:42,31.6,30.14,Queenright
../archive/sound_files/sound_files/2022-07-12--08-19-19_2__segment4.wav,3,1,1,2,2022-07-12 8:19:19,28.08,44.63,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--14-07-27_2__segment5.wav,0,1,1,2,2022-06-16 14:07:27,37.18,18.71,Queenright
../archive/sound_files/sound_files/2022-07-05--22-44-10_2__segment3.wav,3,1,1,2,2022-07-05 22:44:10,19.76,45.01,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--12-47-08_2__segment5.wav,1,0,1,2,2022-06-26 12:47:08,47.65,13.97,Queenless
../archive/sound_files/sound_files/2022-06-25--00-50-22_2__segment4.wav,0,1,1,2,2022-06-25 0:50:22,22.68,35.77,Queenright
../archive/sound_files/sound_files/2022-06-16--23-58-21_2__segment4.wav,0,1,1,2,2022-06-16 23:58:21,19.45,34.28,Queenright
../archive/sound_files/sound_files/2022-06-28--15-09-35_2__segment2.wav,2,1,1,2,2022-06-28 15:09:35,32.33,28.35,Queen_New
../archive/sound_files/sound_files/2022-06-16--02-17-07_2__segment0.wav,0,1,1,2,2022-06-16 2:17:07,18.86,34.28,Queenright
../archive/sound_files/sound_files/2022-06-26--12-47-08_2__segment1.wav,1,0,1,2,2022-06-26 12:47:08,47.65,13.97,Queenless
../archive/sound_files/sound_files/2022-06-26--18-41-57_2__segment1.wav,1,0,1,2,2022-06-26 18:41:57,28.79,31.9,Queenless
../archive/sound_files/sound_files/2022-07-14--09-52-14_2__segment0.wav,3,1,1,2,2022-07-14 9:52:14,44.94,20.78,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--07-00-21_2__segment0.wav,3,1,1,2,2022-07-04 7:00:21,21.7,36.69,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--21-27-33_2__segment5.wav,3,1,1,2,2022-07-06 21:27:33,19.83,42.31,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--03-50-31_2__segment2.wav,2,1,1,2,2022-06-30 3:50:31,21.16,32.39,Queen_New
../archive/sound_files/sound_files/2022-06-26--21-39-11_2__segment2.wav,1,0,1,2,2022-06-26 21:39:11,20.47,41.57,Queenless
../archive/sound_files/sound_files/2022-06-15--11-30-55_2__segment3.wav,0,1,1,2,2022-06-15 11:30:55,50.0,10.88,Queenright
../archive/sound_files/sound_files/2022-07-09--21-51-33_2__segment4.wav,3,1,1,2,2022-07-09 21:51:33,20.34,45.53,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--07-27-46_2__segment5.wav,3,1,1,2,2022-07-11 7:27:46,27.42,43.79,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--10-57-59_2__segment4.wav,3,1,1,2,2022-07-04 10:57:59,37.96,27.15,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--09-14-48_2__segment3.wav,2,1,1,2,2022-06-28 9:14:48,38.48,23.56,Queen_New
../archive/sound_files/sound_files/2022-06-25--01-49-33_2__segment3.wav,0,1,1,2,2022-06-25 1:49:33,22.16,35.65,Queenright
../archive/sound_files/sound_files/2022-07-05--05-53-35_2__segment3.wav,3,1,1,2,2022-07-05 5:53:35,20.43,47.58,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--05-53-35_2__segment4.wav,3,1,1,2,2022-07-05 5:53:35,20.43,47.58,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--16-12-07_2__segment2.wav,3,1,1,2,2022-07-12 16:12:07,31.73,31.83,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--02-51-21_2__segment0.wav,2,1,1,2,2022-06-30 2:51:21,21.17,31.49,Queen_New
../archive/sound_files/sound_files/2022-06-15--12-30-15_2__segment4.wav,0,1,1,2,2022-06-15 12:30:15,49.86,10.31,Queenright
../archive/sound_files/sound_files/2022-07-11--21-21-30_2__segment0.wav,3,1,1,2,2022-07-11 21:21:30,23.08,45.74,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--22-52-03_2__segment2.wav,0,1,1,2,2022-06-24 22:52:03,23.01,37.17,Queenright
../archive/sound_files/sound_files/2022-07-11--10-27-12_2__segment4.wav,3,1,1,2,2022-07-11 10:27:12,50.72,13.82,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--22-07-30_2__segment4.wav,3,1,1,2,2022-07-03 22:07:30,18.37,34.11,Queen_Accepted
../archive/sound_files/sound_files/2022-06-14--21-15-24_2__segment3.wav,0,1,1,2,2022-06-14 21:15:24,22.62,25.4,Queenright
../archive/sound_files/sound_files/2022-06-30--17-39-21_2__segment2.wav,2,1,1,2,2022-06-30 17:39:21,25.77,30.54,Queen_New
../archive/sound_files/sound_files/2022-06-15--02-25-24_2__segment4.wav,0,1,1,2,2022-06-15 2:25:24,20.11,25.05,Queenright
../archive/sound_files/sound_files/2022-06-16--00-18-58_2__segment0.wav,0,1,1,2,2022-06-16 0:18:58,19.23,43.47,Queenright
../archive/sound_files/sound_files/2022-07-02--20-24-01_2__segment5.wav,3,1,1,2,2022-07-02 20:24:01,20.69,35.76,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--05-16-46_2__segment1.wav,2,1,1,2,2022-06-28 5:16:46,18.88,55.16,Queen_New
../archive/sound_files/sound_files/2022-07-03--21-08-19_2__segment4.wav,3,1,1,2,2022-07-03 21:08:19,19.1,35.51,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--08-08-29_2__segment3.wav,3,1,1,2,2022-07-08 8:08:29,31.91,40.08,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--13-43-06_2__segment0.wav,2,1,1,2,2022-06-30 13:43:06,42.77,16.48,Queen_New
../archive/sound_files/sound_files/2022-06-29--01-23-48_2__segment4.wav,2,1,1,2,2022-06-29 1:23:48,19.32,31.94,Queen_New
../archive/sound_files/sound_files/2022-07-07--06-24-26_2__segment5.wav,3,1,1,2,2022-07-07 6:24:26,19.9,45.26,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--15-33-11_2__segment5.wav,3,1,1,2,2022-07-06 15:33:11,29.7,30.73,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--02-31-03_2__segment0.wav,3,1,1,2,2022-07-11 2:31:03,19.26,43.44,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--11-43-06_2__segment4.wav,3,1,1,2,2022-07-10 11:43:06,52.58,11.23,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--13-46-18_2__segment3.wav,1,0,1,2,2022-06-26 13:46:18,42.36,17.97,Queenless
../archive/sound_files/sound_files/2022-07-14--15-03-25_2__segment2.wav,3,1,1,2,2022-07-14 15:03:25,32.99,28.95,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--10-07-58_2__segment3.wav,3,1,1,2,2022-07-08 10:07:58,46.38,23.7,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--18-20-59_2__segment2.wav,3,1,1,2,2022-07-11 18:20:59,32.09,29.71,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--10-12-01_2__segment0.wav,0,1,1,2,2022-06-16 10:12:01,46.54,16.59,Queenright
../archive/sound_files/sound_files/2022-07-07--22-14-11_2__segment1.wav,3,1,1,2,2022-07-07 22:14:11,20.07,38.2,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--08-51-36_2__segment4.wav,3,1,1,2,2022-07-05 8:51:36,34.54,39.37,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--03-30-14_2__segment0.wav,3,1,1,2,2022-07-11 3:30:14,18.75,43.49,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--04-00-47_2__segment3.wav,3,1,1,2,2022-07-09 4:00:47,16.74,41.19,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--14-45-27_2__segment4.wav,1,0,1,2,2022-06-26 14:45:27,35.17,26.22,Queenless
../archive/sound_files/sound_files/2022-06-29--23-53-49_2__segment2.wav,2,1,1,2,2022-06-29 23:53:49,20.79,31.62,Queen_New
../archive/sound_files/sound_files/2022-07-11--04-29-25_2__segment4.wav,3,1,1,2,2022-07-11 4:29:25,18.14,42.8,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--04-12-14_2__segment5.wav,3,1,1,2,2022-07-08 4:12:14,16.31,39.17,Queen_Accepted
../archive/sound_files/sound_files/2022-06-24--14-59-22_2__segment5.wav,0,1,1,2,2022-06-24 14:59:22,35.06,25.9,Queenright
../archive/sound_files/sound_files/2022-06-28--19-29-03_2__segment5.wav,2,1,1,2,2022-06-28 19:29:03,26.09,30.45,Queen_New
../archive/sound_files/sound_files/2022-06-14--22-14-39_2__segment0.wav,0,1,1,2,2022-06-14 22:14:39,21.58,25.25,Queenright
../archive/sound_files/sound_files/2022-06-16--10-12-01_2__segment4.wav,0,1,1,2,2022-06-16 10:12:01,46.54,16.59,Queenright
../archive/sound_files/sound_files/2022-07-14--17-01-03_2__segment5.wav,3,1,1,2,2022-07-14 17:01:03,29.35,31.42,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--03-45-59_2__segment3.wav,3,1,1,2,2022-07-10 3:45:59,16.38,43.76,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--02-02-58_2__segment2.wav,3,1,1,2,2022-07-09 2:02:58,17.3,40.26,Queen_Accepted
../archive/sound_files/sound_files/2022-07-11--07-27-46_2__segment2.wav,3,1,1,2,2022-07-11 7:27:46,27.42,43.79,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--16-32-31_2__segment2.wav,3,1,1,2,2022-07-06 16:32:31,28.36,32.17,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--01-41-53_2__segment1.wav,3,1,1,2,2022-07-06 1:41:53,21.05,45.47,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--16-45-15_2__segment4.wav,3,1,1,2,2022-07-05 16:45:15,31.7,34.27,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--00-04-21_2__segment0.wav,3,1,1,2,2022-07-09 0:04:21,18.42,39.55,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--16-08-07_2__segment3.wav,3,1,1,2,2022-07-03 16:08:07,27.56,33.38,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--22-26-20_2__segment2.wav,2,1,1,2,2022-06-28 22:26:20,20.86,33.01,Queen_New
../archive/sound_files/sound_files/2022-06-30--08-46-38_2__segment5.wav,2,1,1,2,2022-06-30 8:46:38,27.36,39.05,Queen_New
../archive/sound_files/sound_files/2022-07-08--18-10-05_2__segment0.wav,3,1,1,2,2022-07-08 18:10:05,29.45,31.29,Queen_Accepted
../archive/sound_files/sound_files/2022-06-15--09-32-36_2__segment1.wav,0,1,1,2,2022-06-15 9:32:36,45.68,18.99,Queenright
../archive/sound_files/sound_files/2022-06-27--06-31-57_2__segment2.wav,1,0,1,2,2022-06-27 6:31:57,21.99,41.08,Queenless
../archive/sound_files/sound_files/2022-07-08--11-08-46_2__segment4.wav,3,1,1,2,2022-07-08 11:08:46,50.36,15.41,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--00-14-56_2__segment3.wav,3,1,1,2,2022-07-08 0:14:56,18.42,38.43,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--16-55-44_2__segment1.wav,3,1,1,2,2022-07-09 16:55:44,29.91,32.08,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--20-00-05_2__segment1.wav,1,0,1,2,2022-06-25 20:00:05,25.02,35.65,Queenless
../archive/sound_files/sound_files/2022-06-24--14-00-20_2__segment3.wav,0,1,1,2,2022-06-24 14:00:20,37.16,24.09,Queenright
../archive/sound_files/sound_files/2022-07-03--02-19-13_2__segment1.wav,3,1,1,2,2022-07-03 2:19:13,20.76,35.58,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--09-18-09_2__segment5.wav,2,1,1,2,2022-06-29 9:18:09,41.06,28.84,Queen_New
../archive/sound_files/sound_files/2022-07-12--22-07-06_2__segment2.wav,3,1,1,2,2022-07-12 22:07:06,20.46,48.0,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--05-21-31_2__segment5.wav,3,1,1,2,2022-07-12 5:21:31,17.9,46.58,Queen_Accepted
../archive/sound_files/sound_files/2022-07-05--02-55-46_2__segment5.wav,3,1,1,2,2022-07-05 2:55:46,21.17,47.88,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--17-07-30_2__segment1.wav,3,1,1,2,2022-07-03 17:07:30,26.37,31.95,Queen_Accepted
../archive/sound_files/sound_files/2022-07-12--22-07-06_2__segment1.wav,3,1,1,2,2022-07-12 22:07:06,20.46,48.0,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--18-53-55_2__segment4.wav,3,1,1,2,2022-07-04 18:53:55,28.48,34.59,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--13-35-01_2__segment0.wav,3,1,1,2,2022-07-06 13:35:01,41.34,23.89,Queen_Accepted
../archive/sound_files/sound_files/2022-06-26--23-37-32_2__segment2.wav,1,0,1,2,2022-06-26 23:37:32,19.05,38.38,Queenless
../archive/sound_files/sound_files/2022-07-07--21-15-59_2__segment0.wav,3,1,1,2,2022-07-07 21:15:59,20.9,36.76,Queen_Accepted
../archive/sound_files/sound_files/2022-06-15--11-30-55_2__segment1.wav,0,1,1,2,2022-06-15 11:30:55,50.0,10.88,Queenright
../archive/sound_files/sound_files/2022-06-30--07-47-14_2__segment5.wav,2,1,1,2,2022-06-30 7:47:14,22.82,42.49,Queen_New
../archive/sound_files/sound_files/2022-06-27--09-22-28_2__segment4.wav,1,0,1,2,2022-06-27 9:22:28,37.83,34.44,Queenless
../archive/sound_files/sound_files/2022-07-05--13-47-17_2__segment5.wav,3,1,1,2,2022-07-05 13:47:17,34.24,30.73,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--01-20-09_2__segment2.wav,2,1,1,2,2022-06-28 1:20:09,19.7,57.18,Queen_New
../archive/sound_files/sound_files/2022-07-07--20-16-51_2__segment3.wav,3,1,1,2,2022-07-07 20:16:51,22.86,35.2,Queen_Accepted
../archive/sound_files/sound_files/2022-07-03--10-13-01_2__segment4.wav,3,1,1,2,2022-07-03 10:13:01,26.74,40.02,Queen_Accepted
../archive/sound_files/sound_files/2022-06-29--11-17-07_2__segment3.wav,2,1,1,2,2022-06-29 11:17:07,49.82,13.2,Queen_New
../archive/sound_files/sound_files/2022-07-10--21-34-27_2__segment5.wav,3,1,1,2,2022-07-10 21:34:27,23.94,39.18,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--07-09-47_2__segment1.wav,3,1,1,2,2022-07-08 7:09:47,21.87,41.4,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--02-04-13_2__segment3.wav,3,1,1,2,2022-07-04 2:04:13,17.8,34.25,Queen_Accepted
../archive/sound_files/sound_files/2022-06-27--12-18-31_2__segment1.wav,1,0,1,2,2022-06-27 12:18:31,49.2,13.94,Queenless
../archive/sound_files/sound_files/2022-07-05--21-40-31_2__segment0.wav,3,1,1,2,2022-07-05 21:40:31,20.36,44.06,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--05-04-40_2__segment2.wav,3,1,1,2,2022-07-13 5:04:40,17.24,45.38,Queen_Accepted
../archive/sound_files/sound_files/2022-06-28--18-29-56_2__segment0.wav,2,1,1,2,2022-06-28 18:29:56,28.86,30.01,Queen_New
../archive/sound_files/sound_files/2022-06-26--16-43-49_2__segment1.wav,1,0,1,2,2022-06-26 16:43:49,31.93,30.42,Queenless
../archive/sound_files/sound_files/2022-07-04--00-05-51_2__segment5.wav,3,1,1,2,2022-07-04 0:05:51,17.71,33.19,Queen_Accepted
../archive/sound_files/sound_files/2022-07-06--10-37-58_2__segment4.wav,3,1,1,2,2022-07-06 10:37:58,41.14,30.87,Queen_Accepted
../archive/sound_files/sound_files/2022-07-14--18-01-02_2__segment3.wav,3,1,1,2,2022-07-14 18:01:02,29.08,32.47,Queen_Accepted
../archive/sound_files/sound_files/2022-06-25--02-48-45_2__segment1.wav,0,1,1,2,2022-06-25 2:48:45,21.74,36.03,Queenright
../archive/sound_files/sound_files/2022-06-28--07-15-45_2__segment1.wav,2,1,1,2,2022-06-28 7:15:45,26.68,46.57,Queen_New
../archive/sound_files/sound_files/2022-06-29--01-23-48_2__segment1.wav,2,1,1,2,2022-06-29 1:23:48,19.32,31.94,Queen_New
../archive/sound_files/sound_files/2022-06-16--18-04-02_2__segment5.wav,0,1,1,2,2022-06-16 18:04:02,26.73,24.63,Queenright
../archive/sound_files/sound_files/2022-06-30--14-42-07_2__segment0.wav,2,1,1,2,2022-06-30 14:42:07,32.97,24.07,Queen_New
../archive/sound_files/sound_files/2022-06-29--02-22-58_2__segment3.wav,2,1,1,2,2022-06-29 2:22:58,19.32,31.59,Queen_New
../archive/sound_files/sound_files/2022-06-29--05-20-23_2__segment5.wav,2,1,1,2,2022-06-29 5:20:23,18.63,33.68,Queen_New
../archive/sound_files/sound_files/2022-07-15--13-25-58_2__segment3.wav,3,1,1,2,2022-07-15 13:25:58,45.83,15.36,Queen_Accepted
../archive/sound_files/sound_files/2022-06-30--07-47-14_2__segment0.wav,2,1,1,2,2022-06-30 7:47:14,22.82,42.49,Queen_New
../archive/sound_files/sound_files/2022-06-26--04-52-44_2__segment0.wav,1,0,1,2,2022-06-26 4:52:44,18.91,40.24,Queenless
../archive/sound_files/sound_files/2022-07-05--15-45-44_2__segment1.wav,3,1,1,2,2022-07-05 15:45:44,32.53,33.34,Queen_Accepted
../archive/sound_files/sound_files/2022-07-08--23-05-35_2__segment0.wav,3,1,1,2,2022-07-08 23:05:35,19.03,39.95,Queen_Accepted
../archive/sound_files/sound_files/2022-07-13--08-02-57_2__segment3.wav,3,1,1,2,2022-07-13 8:02:57,27.53,45.87,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--14-54-34_2__segment2.wav,3,1,1,2,2022-07-04 14:54:34,37.14,25.03,Queen_Accepted
../archive/sound_files/sound_files/2022-07-10--00-48-36_2__segment0.wav,3,1,1,2,2022-07-10 0:48:36,17.84,42.91,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--18-16-21_2__segment2.wav,3,1,1,2,2022-07-07 18:16:21,28.76,31.03,Queen_Accepted
../archive/sound_files/sound_files/2022-07-07--19-17-27_2__segment3.wav,3,1,1,2,2022-07-07 19:17:27,24.89,34.76,Queen_Accepted
../archive/sound_files/sound_files/2022-06-16--19-02-57_2__segment5.wav,0,1,1,2,2022-06-16 19:02:57,23.41,35.28,Queenright
../archive/sound_files/sound_files/2022-06-26--09-49-13_2__segment5.wav,1,0,1,2,2022-06-26 9:49:13,45.21,23.14,Queenless
../archive/sound_files/sound_files/2022-06-27--09-22-28_2__segment0.wav,1,0,1,2,2022-06-27 9:22:28,37.83,34.44,Queenless
../archive/sound_files/sound_files/2022-07-08--06-09-51_2__segment5.wav,3,1,1,2,2022-07-08 6:09:51,16.16,38.48,Queen_Accepted
../archive/sound_files/sound_files/2022-07-04--21-51-47_2__segment4.wav,3,1,1,2,2022-07-04 21:51:47,23.03,43.37,Queen_Accepted
../archive/sound_files/sound_files/2022-07-09--22-50-18_2__segment2.wav,3,1,1,2,2022-07-09 22:50:18,19.26,43.69,Queen_Accepted
